Date,101 HK,1038 HK,11 HK,12 HK,16 HK,17 HK,19 HK,2 HK,2388 HK,267 HK,293 HK,3 HK,330 HK,4 HK,494 HK,5 HK,551 HK,6 HK,66 HK,762 HK,8 HK,83 HK,883 HK,941 HK,992 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1898 HK,1299 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,2018 HK,175 HK
1/16/2017,17.74,61.55,149.9,39,105.7,8.91,78.15,75.5,29.35,11.26,10.86,13.164,6.1,57.125,3.51,63.2,27.35,72.5,38.65,8.76,4.58,12.66,9.83,84.25,5.15,2.48,185,5.8,6.02,3.5,4.73,21.05,40.1,5.74,16.1,22.55,6.17,3.38,196.7,13.22,3.85,46.45,34.6,5.99,35.35,14.66,52.05,90.6,75.75,8.2
1/17/2017,17.78,60.95,149.5,39.227,105.8,8.95,77.75,75.6,29.5,11.32,11.04,13.2,6.07,57.125,3.49,64.2,27.6,72.8,38.5,8.85,4.6,12.74,9.86,85.05,5.16,2.5,185.9,5.79,6.15,3.51,4.74,21.15,40.1,5.73,16.22,22.55,6.24,3.4,197.7,13.42,3.83,46.85,34.4,5.99,35.4,14.36,52.2,90.4,76.2,8.62
1/18/2017,18.2,62.1,152.7,39.636,106.5,9.05,78.55,75.8,30.4,11.48,10.82,13.218,6.07,57.674,3.49,64.7,28.95,73.05,38.75,8.93,4.62,12.98,10.04,86.45,5.18,2.53,187.9,5.85,6.17,3.54,4.77,21.6,40.35,5.78,16.3,22.75,6.32,3.5,199.7,13.54,3.84,47.45,34.8,6.12,35.8,14.36,52.3,91.7,78.25,8.87
1/19/2017,18.08,62.15,152.9,39,105,8.91,78.4,74.9,30.4,11.46,10.4,13.164,6.14,57.524,3.44,64.95,28.15,72.15,38.8,8.87,4.71,12.7,10,86.35,5.13,2.51,187.2,5.85,6.08,3.55,4.78,21.7,40.65,5.75,15.86,22.75,6.24,3.57,199.5,13.68,3.84,47.55,34.85,6.14,35.75,14.24,51.9,91.2,76.75,9.11
1/20/2017,18.2,61.95,152.5,38.591,105,8.9,78.2,74.9,30.4,11.32,10.48,13.164,6.07,56.826,3.4,64.5,28,71.8,38.65,8.81,4.69,12.54,9.8,86.4,5.08,2.48,185.5,5.79,6.07,3.51,4.71,21.4,40.5,5.72,15.72,22.3,6.13,3.45,197.7,13.46,3.8,47.45,34.9,6.16,35.4,14,51.8,91.7,76.6,9.15
1/23/2017,18.36,61.55,154.2,38.545,104.6,8.86,77.05,74.9,30.4,11.38,10.4,13.164,6.06,57.225,3.34,64.5,28.1,71.85,38.75,8.83,4.69,12.6,9.73,86.1,5.02,2.47,185.2,5.8,6.1,3.52,4.73,21.3,40.3,5.71,15.88,22.45,6.08,3.59,197.8,13.52,3.87,47.6,35.15,6.14,35.7,14.22,51.9,91.4,77.5,9.18
1/24/2017,18.5,61.25,155,38.773,105.8,8.92,77.65,75.35,30.45,11.44,10.46,13.218,6.02,57.973,3.35,64.55,28.45,71.4,38.95,8.95,4.72,12.8,9.7,87,4.98,2.48,185.2,5.73,6.2,3.53,4.73,21.5,40.15,5.72,16.28,22.55,6.18,3.91,197.8,13.44,4.12,47.45,34.9,6.16,35.6,14.22,52.15,92.3,78.4,8.86
1/25/2017,18.82,61.05,155.8,38.682,106.3,8.88,77.75,75.65,30.6,11.38,10.48,13.2,5.99,58.421,3.37,65.5,28.35,72.2,39.1,8.87,4.71,12.8,9.68,86.8,5.03,2.48,185.8,5.72,6.26,3.51,4.72,21.35,40.05,5.69,16.26,22.7,6.25,4.08,200.8,13.32,4.13,47.8,35.35,6.19,36.45,14.38,52.05,91.65,80,9.2
1/26/2017,19.22,61.25,157.5,39.273,107.1,8.95,78.75,75.6,31.2,11.5,10.42,13.236,6.04,58.621,3.38,66.7,27.85,72.5,39.3,9.19,4.69,12.94,9.9,88.2,5.13,2.5,187.8,5.84,6.28,3.56,4.8,21.6,40.2,5.77,16.56,23,6.3,4.09,205,13.46,4.13,48.15,35.1,6.24,36.8,14.78,53,92.3,80.9,9.3
1/27/2017,19.2,62.55,158.9,39.136,107.4,9,79.15,75.85,31.2,11.54,10.54,13.327,6.07,58.372,3.38,66.75,28.4,74.55,39.6,9.22,4.72,12.9,9.84,87.85,5.11,2.5,188.7,5.8,6.21,3.54,4.78,21.55,40.1,5.75,16.54,22.95,6.22,4.02,204.4,13.42,4.07,48.3,34.5,6.22,37.15,14.58,53.15,93.45,80,9.23
1/30/2017,19.2,62.55,158.9,39.136,107.4,9,79.15,75.85,31.2,11.54,10.54,13.327,6.07,58.372,3.38,66.75,28.4,74.55,39.6,9.22,4.72,12.9,9.84,87.85,5.11,2.5,188.7,5.8,6.21,3.54,4.78,21.55,40.1,5.75,16.54,22.95,6.22,4.02,204.4,13.42,4.07,48.3,34.5,6.22,37.15,14.58,53.15,93.45,80,9.23
1/31/2017,19.2,62.55,158.9,39.136,107.4,9,79.15,75.85,31.2,11.54,10.54,13.327,6.07,58.372,3.38,66.75,28.4,74.55,39.6,9.22,4.72,12.9,9.84,87.85,5.11,2.5,188.7,5.8,6.21,3.54,4.78,21.55,40.1,5.75,16.54,22.95,6.22,4.02,204.4,13.42,4.07,48.3,34.5,6.22,37.15,14.58,53.15,93.45,80,9.23
2/1/2017,19.54,62.3,159.9,39.136,107.8,9.05,79.2,76.2,30.9,11.4,10.5,13.345,6.04,58.621,3.34,66.35,28,75.7,39.85,9.2,4.82,13.04,9.75,88.65,5.04,2.54,188.5,5.8,6.15,3.52,4.77,21.45,39.6,5.75,16.44,23.2,6.13,4.17,206.6,13.26,4.07,47.95,33.75,6.13,36.15,14.32,53.15,92.2,77.9,9.19
2/2/2017,19.38,63.25,159,39,107.2,8.93,78.55,75.8,30.85,11.3,10.44,13.218,6.02,58.122,3.3,66.25,27.55,74.8,39.7,9.21,4.76,12.86,9.67,87.8,5.01,2.59,187.3,5.77,6.19,3.51,4.73,21.2,39.45,5.72,16.5,23,6.09,4.17,205.2,13.26,4.19,47.25,33.55,6.1,35.55,14.7,52.9,92,79,8.99
2/3/2017,19.46,64.05,159.3,38.909,108,8.99,78.1,75.95,30.45,11.32,10.48,13.309,6,58.322,3.32,65.8,27.4,75.2,39.8,9.21,4.75,12.8,9.74,86.95,5,2.58,186.4,5.76,6.17,3.5,4.7,21.4,39.25,5.68,16.24,22.9,6.04,4.01,205,13.14,4.1,47.1,33.85,6.08,35.55,14.92,52.9,91.75,78.85,9.75
2/6/2017,19.42,64,161,38.909,108.2,9.09,78,76.95,31,11.36,10.46,13.364,5.98,57.624,3.34,66.35,27.3,75.25,40.1,9.21,4.74,12.78,9.7,88.8,5.04,2.59,187.2,5.8,6.18,3.54,4.74,23,41.05,5.73,16.18,22.9,6.07,4.07,207.4,13.32,3.99,47.5,32.75,6.09,35.4,15,53.1,91.65,79.7,10.26
2/7/2017,19.58,64,161,39.318,108.5,9.23,78.7,77.85,30.6,11.38,10.76,13.473,6.05,57.724,3.35,66.2,27.3,75.8,40.2,9.45,4.84,12.82,9.65,88.4,5.02,2.58,186.7,5.8,6.08,3.55,4.76,23.5,41.1,5.7,16,22.9,6.05,4.04,205.4,13.36,3.96,47.4,32.1,6.06,34.75,14.74,53.15,91.6,82.45,9.89
2/8/2017,19.7,63.8,160,39.727,108.4,9.28,79.5,78,31.65,11.64,11.1,13.6,6,57.923,3.36,66.5,26.95,76.45,40.15,9.52,4.95,12.88,9.53,88.5,5.15,2.59,195.5,5.85,6.1,3.63,4.82,23.5,41.1,5.81,15.94,24.1,6.04,4.12,204,13.5,3.96,47.75,31.6,6.35,34.15,14.78,54.25,91.35,83.2,10.2
2/9/2017,19.36,62.8,159.5,39.682,108.9,9.25,79.3,78.1,31,11.58,11.02,13.545,6,57.873,3.36,66.2,27.35,75.55,40,9.47,4.9,13.14,9.54,88.3,5.16,2.64,195.5,5.92,6.1,3.72,4.87,23.65,41.55,5.87,15.74,24.5,6,4.05,204.2,13.52,4,47.2,31.65,6.5,34.85,14.92,53.85,91.2,83.45,10
2/10/2017,19.46,63.25,161.2,39.727,108.3,9.25,79.6,77.65,31,11.76,11.2,13.564,6.01,57.175,3.42,67.05,27.35,76.5,40.25,9.49,4.86,12.86,9.63,87.65,5.2,2.86,195.8,5.91,6.15,3.74,4.86,23.7,41.6,5.93,16.16,24.15,6.12,4.1,202.6,13.66,4.02,47.25,31.95,6.56,35.5,15.58,54.05,91.5,82.65,10.08
2/13/2017,19.58,63.3,161.6,39.727,108,9.23,79.8,77.65,31.15,11.86,11.16,13.455,6.02,57.175,3.34,66.9,27.6,76.8,40.25,9.52,4.57,12.74,9.69,88.65,5.22,2.92,198.7,5.95,6.19,3.8,4.94,24.45,42.2,5.99,16.18,24.15,6.17,4.21,203.6,13.94,4.11,47.6,31.55,6.6,35.4,15.5,53.45,91.7,85.15,10.78
2/14/2017,19.58,63.8,163.2,39.773,108.5,9.29,80.35,78.1,31.3,11.66,11.16,13.545,6,57.574,3.42,67,27.35,70.65,40.25,9.39,4.63,12.7,9.54,87.9,5.2,2.93,197.8,5.97,6.11,3.82,4.96,24.45,42.1,6.01,16.22,24.15,6.14,4.29,202.8,14.12,4.1,47.3,33.1,6.59,37.85,15.16,53.3,93.15,86.2,10.98
2/15/2017,19.66,64.05,164.1,39.909,109.1,9.35,80.4,78.05,31.45,11.9,11.04,13.564,6,58.372,3.49,67.7,27.6,70.4,40.5,9.42,4.63,12.72,9.53,87.5,5.23,3.09,202,6.27,6.08,3.97,5.1,24.5,42.35,6.18,16.72,24.3,6.1,4.3,206.6,14.24,4.25,47.55,32.9,6.65,37.6,15.02,53,93.1,88.35,11.08
2/16/2017,19.7,63.2,164.3,39.818,108.3,9.36,80.15,77.5,31.6,11.92,11.06,13.455,6.05,59.468,3.52,68.3,26.8,69.9,40,9.35,4.65,12.64,9.52,87.85,4.88,3.06,202.4,6.45,6,4.03,5.13,24.3,42.25,6.28,16.66,24.2,6.03,4.25,212,14.42,4.29,47.4,32.95,6.64,37.3,15,53.05,92.8,87.35,10.84
2/17/2017,19.9,63.7,163.5,40,108.1,9.31,80.35,77.1,31.4,11.52,11.14,13.582,6.06,59.319,3.48,68.3,26.9,69.8,40.45,9.39,4.71,12.62,9.43,86.6,4.7,3.01,200.2,6.35,6.05,3.95,5.06,24.3,42.1,6.13,16.42,23.6,6.04,4.12,212.2,14.28,4.19,49,32.3,6.65,36.85,15.08,53.05,93.3,87.25,10.72
2/20/2017,19.68,63.5,163.1,40,108.5,9.37,80.25,77.4,31.55,11.52,11.18,13.618,6.09,59.717,3.43,69,26.95,69.1,40.9,9.35,4.67,12.6,9.48,87.15,4.76,3.01,200.8,6.35,6.14,4.01,5.11,24.25,42.1,6.27,16.38,23.65,6.11,4.14,214,14.38,4.19,49.1,32.1,6.76,36.6,15.54,52.9,92.8,88,11.14
2/21/2017,19.7,63.35,163.3,40.545,111.7,9.45,80.5,77.8,31.4,11.48,11.32,13.618,6.28,60.116,3.49,65.55,27.9,69.6,40.85,9.3,4.67,12.66,9.46,86.95,4.7,2.95,199,6.3,6.17,3.95,5.07,24.45,42.25,6.27,16.46,23.6,6.14,4.14,211,14.24,4.2,49.05,31.75,6.78,35.8,15.42,53.35,93.1,88.1,11.18
2/22/2017,19.72,64.05,163.9,41,113,9.78,80.45,77.8,31.6,11.48,11.3,13.636,6.24,62.509,3.57,65.45,28.4,70,41.2,9.32,4.71,12.98,9.47,87.45,4.7,3,200,6.45,6.22,4.02,5.18,24.6,42.55,6.39,16.5,24.45,6.21,4.25,215,14.46,4.29,49,31.8,6.87,36.15,15.38,53.5,93.25,88.1,11.06
2/23/2017,19.96,63.8,161.9,41.136,114,10.1,80.9,78.2,31.5,11.46,11.4,13.527,6.79,62.808,3.55,64.05,28.35,69.55,41.35,9.33,4.66,13.2,9.43,86.35,4.65,3,200.4,6.46,6.19,4.04,5.19,24.4,42.55,6.32,16.48,24.35,6.11,4.2,214.8,14.24,4.28,49.05,32.25,6.81,36.85,15.4,53.25,92.5,86.9,11.04
2/24/2017,19.86,64.1,160,41.091,114.4,10.18,81,77.85,31.05,11.36,11.42,13.618,7.29,61.662,3.53,63.55,28.15,69.75,41.35,9.6,4.69,13.38,9.38,86.5,4.74,2.95,198,6.41,6.1,3.97,5.14,24.35,42.15,6.25,16.28,24.1,6.11,3.92,211.2,14.28,4.14,48.75,32.15,6.74,37,15.14,54,94.5,82.8,10.64
2/27/2017,19.7,64.35,159.4,41.136,114.7,10.22,81.35,78.2,31,11.2,11.34,13.636,7.43,61.662,3.5,63,27.85,69.85,41.4,9.53,4.71,13.42,9.25,86.55,4.7,2.95,195.4,6.36,6.06,3.93,5.08,24.05,41.8,6.2,16.28,24.05,6.02,3.96,210.2,14.04,4.1,50.1,32.05,6.8,37.1,15.44,54.25,96.3,84.15,10.58
2/28/2017,19.6,63.95,159.2,41,113.5,10.16,79.8,78.95,30.7,11.14,11.4,13.582,7.35,61.362,3.46,62.5,28.9,69.65,41.05,9.44,4.73,13.52,9.18,85.6,4.66,3.01,192.7,6.39,6.02,3.93,5.09,23.65,41.4,6.19,16.24,23.9,5.91,3.87,207,14.06,4.11,49.05,32.4,6.75,37.2,15.3,53.55,95.9,81.75,10.56
3/1/2017,19.6,64.1,161,41.364,115.6,10.2,80.2,79.7,31.1,11.16,11.34,13.618,7.24,62.609,3.42,62.9,28.4,69.7,41.9,9.43,4.74,13.58,9.09,85.65,4.67,3.12,193.5,6.34,5.97,3.9,5.04,23.6,41.3,6.15,16.1,23.7,5.83,4.16,206.8,14.3,4.11,49.3,33.65,6.69,39.25,15.4,53.6,96.3,82.65,10.8
3/2/2017,19.78,64.15,161,41.5,114.3,10.16,80.7,79.75,31.1,11.1,11.42,13.8,7.18,62.21,3.4,63.55,28.2,69.15,41.6,9.38,4.79,13.8,9.17,85.35,4.66,3.05,192,6.26,5.98,3.86,5.01,23.65,41.25,6.14,16.1,23.6,5.86,4.2,206.4,14.32,4.09,49.3,33.35,7,39.15,15.2,53,96.2,82.85,10.68
3/3/2017,19.42,63.55,160.6,40.955,113,9.93,79.7,79.2,31.2,11,11.34,13.691,7.08,61.462,3.51,63.25,28.75,69,41.05,9.32,4.78,13.6,9.14,85.1,4.67,3.14,191.4,6.15,5.94,3.79,4.93,23.4,41.2,6.05,16.06,23.3,5.85,4.13,207.2,14.24,3.98,49,33.15,6.97,38.6,14.96,52.35,95.35,82.9,10.7
3/6/2017,19.4,63.05,157.5,40.909,112,9.99,80.3,79.85,30.9,11.08,11.8,13.709,7.06,61.462,3.62,63.2,28.3,68.75,41.7,9.32,4.71,13.6,9.11,84.8,4.68,3.2,191.7,6.17,5.95,3.81,4.95,23.4,41.4,6.06,16.32,23.35,5.88,4.2,209.2,14.36,4.08,49.05,33.2,7,38.55,15.3,52.3,95.45,85.3,10.64
3/7/2017,19.76,62.65,156.6,41,113,10,79.75,79.35,31.1,11.08,11.96,13.6,7.06,62.06,3.68,63.2,28.55,68.45,41.45,9.38,4.71,13.38,9.1,85.1,4.71,3.3,192.2,6.18,6.02,3.82,4.97,23.7,41.7,6.08,16.16,23.8,5.92,4.14,211.8,14.44,4.03,49.15,33.3,6.98,38.45,15.38,51.95,96,83,10.7
3/8/2017,19.84,62.45,158.3,41.136,113,10.08,79.25,79.65,31.15,11.06,11.78,13.655,7.09,62.359,3.64,63.15,28.65,68.5,41.95,9.58,4.7,13.36,9.05,85.3,4.69,3.23,191.8,6.19,6.1,3.83,5.02,23.9,41.8,6.1,16.52,24.45,5.89,4.07,212.2,14.42,4.03,49.7,33.7,6.97,38.7,15.58,52.15,96.4,82.3,11.56
3/9/2017,19.66,61.95,156.8,40.682,112.6,9.9,78.3,78.8,30.9,10.98,11.58,13.509,6.85,62.06,3.61,62.85,29.1,67.7,41.85,9.54,4.67,13.12,8.89,84.6,4.66,3.25,190.4,6.06,5.89,3.78,4.93,23.4,41.45,5.99,15.94,24,5.76,3.95,209.8,14.2,3.93,49.6,33.9,6.84,38.2,15.18,51.35,95.5,82.15,11.22
3/10/2017,19.92,62,158.7,41.273,113.5,9.86,78.75,77.75,30.85,10.94,11.5,13.527,6.83,67.444,3.6,63,29.55,67.7,41.75,9.55,4.67,13.22,8.83,84.4,4.66,3.22,190.1,6.05,5.8,3.78,4.91,23.45,41.45,5.94,15.44,24.05,5.68,3.95,212.4,14.16,3.84,50.3,33.8,6.76,38.6,15.12,51.3,95.65,82.3,11.92
3/13/2017,20.4,62.3,159.9,41.5,113.3,9.96,79.7,77,31.6,11.1,11.5,13.618,6.92,67.145,3.6,64.35,29.55,67.6,41.65,9.59,4.76,13.24,8.92,84.5,4.67,3.18,191.8,6.25,5.84,3.9,5.06,24,41.75,6.06,15.66,24.6,5.7,3.98,215.4,14.36,3.92,48.8,33.8,6.8,38.7,15.42,51.15,95.9,85.1,12.44
3/14/2017,20.15,62.65,158.8,41.636,112.1,9.8,80.2,77.05,31.65,11.04,11.6,13.582,6.91,67.444,3.58,63.5,29.2,67.55,41.85,9.55,4.74,13.1,8.91,84.1,4.73,3.16,192,6.35,5.85,3.93,5.09,24,41.95,6.07,15.88,24.8,5.69,3.95,214.6,14.2,3.96,48.45,34.45,6.94,39.5,15.5,51.25,96.15,83.75,12.24
3/15/2017,20.05,62.3,157.4,41.409,112,9.77,79.5,78,31.7,11,11.44,13.618,6.89,68.491,3.69,63.7,28.55,67.4,41.9,9.56,4.75,13.04,8.81,83.55,4.75,3.17,194.7,6.3,5.81,3.89,5.06,23.9,42,6.03,15.76,24.9,5.66,3.94,214.6,14.16,3.89,48.45,34.5,6.92,39.4,15.34,50.95,96.9,83.5,12.26
3/16/2017,20.25,62.7,160,42,114.3,9.94,78.9,79.1,31.85,11.4,11.12,13.8,6.86,68.59,3.73,64.35,29.2,67.9,42.2,10.06,4.76,13.42,9.13,85.6,4.81,3.16,197.4,6.42,5.99,4,5.19,24.8,43,6.18,16.3,25.3,5.84,4.14,220.8,14.4,4.02,49.8,34.75,6.99,40,15.74,52.4,96.9,85.45,12.5
3/17/2017,20.25,62.5,160,42,114.9,9.82,78.05,79.4,32.1,11.26,11.28,13.709,6.89,68.441,3.83,64.15,28.95,68.2,42.65,10.3,4.95,13.48,9.13,87.15,4.86,3.22,196.5,6.44,5.98,3.97,5.16,25.05,43,6.19,16.46,24.9,5.86,4.02,222,14.34,4.02,49.8,35.1,7,40.45,15.76,52.35,97.1,86.15,11.24
3/20/2017,20.5,62.8,159.3,42.636,114.8,9.88,77.95,80.15,32.15,11.34,11.2,13.8,6.99,68.291,3.83,63.5,29.15,68.25,42.95,10.2,4.9,13.58,9.08,90.35,4.9,3.12,200.4,6.45,6.01,3.97,5.19,25.2,43.4,6.2,19.14,24.5,5.87,3.94,228.2,14.92,4.18,49.9,35.65,7.03,41.6,15.5,52.8,97,85.35,11.14
3/21/2017,20.75,62.5,160,43.182,115.1,9.97,77.75,80.5,32.15,11.52,11.36,13.764,6.82,68.291,3.81,63.7,28.35,68.1,43.3,10.18,4.66,13.94,9.09,90.35,4.93,3.11,199.7,6.5,6.11,3.99,5.22,25.2,44.2,6.19,18.9,24.8,5.9,3.92,228.8,15.04,4.19,50.15,35.3,7.05,41.45,15.6,52.7,96.95,86.45,11.32
3/22/2017,20.55,61.75,158.4,43.682,114.9,9.85,77.3,80.35,31.8,11.28,11.02,13.909,6.58,67.843,3.72,63.1,27.9,67,42.85,10.08,4.55,13.84,8.93,90.35,4.91,3.07,196.4,6.36,6.1,3.93,5.14,24.3,43.25,6.09,18.78,24.35,5.79,3.85,225.2,14.6,4.11,49.9,35.05,7.12,41.3,15.28,52.85,96.45,86.5,11.98
3/23/2017,20.65,62.25,158.1,44.455,114.9,9.92,77.15,80.45,31.8,11.24,11,14,6.52,68.79,3.71,63,28.15,66.95,42.75,10.12,4.54,13.98,8.89,87.25,4.93,3.13,196.4,6.4,6.13,3.94,5.17,24.3,43.65,6.11,18.6,23.95,5.79,3.9,223,14.52,4.05,50.2,35.25,7.24,41.7,15.24,53,97.8,95.25,11.86
3/24/2017,20.7,61.95,157.4,43.909,114.3,9.77,77.75,80.6,32.4,11.08,11.28,14,6.77,68.79,3.71,63,27.95,67.2,42.95,10.46,4.49,13.84,9.24,86.45,4.91,3.09,196.4,6.39,6.2,3.92,5.16,24,43.85,6.09,18.56,23.75,5.78,3.84,225.2,14.34,4.07,50.1,35.05,7.14,41.6,15.26,52.95,97.8,98,12.28
3/27/2017,20.6,61.75,157.3,43.818,114.4,9.64,77.8,80.9,32.1,10.98,11.18,14.055,6.58,67.743,3.72,62.75,29,67,42.95,10.52,4.42,13.82,9.24,86.2,4.88,3.08,195,6.33,6.21,3.87,5.12,23.8,43.5,6.05,18.28,22.7,5.75,3.6,224.8,14.12,3.93,49.3,34.85,7.16,41.2,15.12,53.15,96.85,95.2,12.06
3/28/2017,20.6,61.65,158.4,43.818,114.4,9.66,78.45,81.3,32.05,11.1,11.2,14.091,6.69,67.045,3.76,63.3,29.3,67.2,43.35,10.48,4.48,13.82,9.31,86.8,5.08,3.08,195.4,6.38,6.28,3.91,5.15,24.05,43.8,6.09,18.5,22.65,5.77,3.78,226,14.14,3.98,49.3,36.25,7.17,42.65,15.38,53.9,96.9,95.3,12.46
3/29/2017,20.75,61.55,158,43.909,114.1,9.66,78.1,81.35,32.2,11.08,11.3,14.091,6.74,67.394,3.74,63.55,30,67.15,43.55,10.5,4.49,13.86,9.34,86.4,5.14,3.08,194.6,6.41,6.35,3.93,5.17,24.05,43.8,6.09,18.52,22.55,5.75,3.77,228,14.1,4.04,49.8,36.15,7.11,42.75,15.2,54.1,96.35,93,12.16
3/30/2017,20.7,61.55,158.9,43.955,115,9.58,77.85,81.95,32.1,11.1,11.24,14.127,6.6,67.444,3.38,63.5,31.1,66.9,44,10.5,4.54,13.8,9.34,85.7,5.07,3,194.4,6.33,6.36,3.9,5.12,23.95,44.05,6.06,18.2,22.2,5.76,3.8,225.2,14.02,3.97,49.6,36.4,7.01,43.1,15.94,54.25,96.75,93.7,12.08
3/31/2017,20.2,61,157.6,43.773,114.2,9.56,77.6,81.25,31.75,11.08,11.28,14.127,6.51,66.497,3.37,63.3,30.55,67,43.65,10.4,4.58,13.62,9.28,85.05,5.12,3.03,195.6,6.25,6.3,3.86,5.08,23.85,43.5,6.04,18.04,22.2,5.69,3.8,222.8,14.02,3.92,49,36,7.2,42.55,16.1,54.45,95.6,90.95,11.9
4/3/2017,19.84,61.45,158.8,44.227,115.3,9.67,78.75,82,32.4,11.16,11.36,14.291,6.54,66.596,3.4,63.45,30.75,66.75,43.85,10.86,4.6,13.68,9.3,85.95,5.22,3.13,196.1,6.32,6.32,3.8,5.11,23.95,43.3,6.07,18.28,22.35,5.68,3.92,225.2,14.12,4,49.4,36,7.73,43,15.74,55,95.45,92.2,12.1
4/4/2017,19.84,61.45,158.8,44.227,115.3,9.67,78.75,82,32.4,11.16,11.36,14.291,6.54,66.596,3.4,63.45,30.75,66.75,43.85,10.86,4.6,13.68,9.3,85.95,5.22,3.13,196.1,6.32,6.32,3.8,5.11,23.95,43.3,6.07,18.28,22.35,5.68,3.92,225.2,14.12,4,49.4,36,7.73,43,15.74,55,95.45,92.2,12.1
4/5/2017,20.7,62.35,159.3,44.5,117,9.71,78.85,82.15,32.1,11.08,11.32,14.364,6.35,66.696,3.33,63.3,32.45,68.2,44,10.86,4.58,13.7,9.42,86.75,5.31,2.73,197.4,6.35,6.43,3.77,5.11,23.95,43.3,6.01,18.46,22.45,5.7,4.04,228.8,14,4.09,49.7,36.95,7.88,43.4,15.46,56.1,95.45,91.7,11.9
4/6/2017,20.5,62.6,158,44.727,117,9.74,78.45,82.3,32.2,11.06,11.26,14.4,6.28,66.646,3.34,63.2,31.45,68.85,43.75,10.44,4.62,13.76,9.4,85.85,5.24,2.73,196,6.24,6.46,3.74,5.03,23.65,43,5.95,18.26,22.85,5.65,4.02,228,14.12,4.07,49.65,37.3,7.87,43.25,15.62,55.7,95.7,90.7,11.42
4/7/2017,20.45,62.8,157.5,44.545,117,9.69,77.9,82.3,31.75,11.06,11.24,14.455,6.3,65.799,3.33,63.25,31.2,68.75,43.75,10.96,4.62,13.52,9.54,85.5,5.4,2.69,195.9,6.23,6.55,3.73,5.01,23.55,42.85,5.91,18.34,22.95,5.78,4.07,227.2,14.2,4.16,49.65,37.7,7.93,43.3,15.26,56.1,95.45,90.85,11.04
4/10/2017,20.65,63.2,157.7,45.091,117.6,9.75,78.1,82.45,31.65,11.02,11.16,14.455,6.26,66.497,3.34,63.4,31.3,68.8,44.45,10.56,4.61,13.48,9.49,85.4,5.25,2.73,195.5,6.27,6.48,3.73,5.04,23.3,42.5,5.94,18.32,23,5.77,4.05,226.4,14.4,4.14,49.75,37.2,7.95,43.85,15.2,55.3,95.7,91.5,10.5
4/11/2017,20.45,62.9,156.6,45.273,116.8,9.76,76,81.2,31.75,10.92,10.98,14.255,6.15,65.998,3.27,63.7,32,68.35,44.45,10.58,4.61,13.28,9.39,84.35,5.1,2.7,193.8,6.2,6.41,3.69,4.97,23.05,42.3,5.91,18.24,22.95,5.68,3.97,225,14.44,4.11,49.3,36.85,7.59,43.05,15.02,55.6,95.55,93.3,10.34
4/12/2017,20.65,63,158.2,45.273,117.7,9.76,74.8,82.25,31.65,11.04,10.92,14.382,6.09,67.045,3.29,64.2,31.65,68.7,44.8,10.5,4.63,13.42,9.45,84.85,5.12,2.73,195.2,6.23,6.4,3.71,5.02,23.2,42.5,5.96,18.16,23.3,5.68,3.94,231,14.38,4.18,49.85,37.35,7.57,43.5,14.96,56.5,95.5,94.85,10.72
4/13/2017,20.75,63.05,156.1,45.5,119.3,9.94,75.85,81.75,31.55,11,10.94,14.345,6.11,67.145,3.29,63.35,31.8,68.5,44.65,10.64,4.59,13.46,9.43,84.5,5.08,2.71,194.2,6.26,6.37,3.71,5.02,23.05,42.35,5.94,18.08,23.3,5.69,3.89,230.6,14.52,4.13,49.85,37.25,7.45,43.25,15.06,55.8,94.8,95.5,10.62
4/14/2017,20.75,63.05,156.1,45.5,119.3,9.94,75.85,81.75,31.55,11,10.94,14.345,6.11,67.145,3.29,63.35,31.8,68.5,44.65,10.64,4.59,13.46,9.43,84.5,5.08,2.71,194.2,6.26,6.37,3.71,5.02,23.05,42.35,5.94,18.08,23.3,5.69,3.89,230.6,14.52,4.13,49.85,37.25,7.45,43.25,15.06,55.8,94.8,95.5,10.62
4/17/2017,20.75,63.05,156.1,45.5,119.3,9.94,75.85,81.75,31.55,11,10.94,14.345,6.11,67.145,3.29,63.35,31.8,68.5,44.65,10.64,4.59,13.46,9.43,84.5,5.08,2.71,194.2,6.26,6.37,3.71,5.02,23.05,42.35,5.94,18.08,23.3,5.69,3.89,230.6,14.52,4.13,49.85,37.25,7.45,43.25,15.06,55.8,94.8,95.5,10.62
4/18/2017,20.2,63.35,155.2,45,118.2,9.77,74.9,80.25,31.25,10.8,10.9,13.982,5.99,65.45,3.26,62.4,32.05,68,44.35,10.2,4.54,13.08,9.24,83.55,4.99,2.66,191.7,6.14,6.29,3.65,4.93,22.55,42,5.83,17.94,23.1,5.63,4.04,228,13.9,3.99,49.2,36.5,7.33,43.4,14.72,55,94.1,95.45,10.6
4/19/2017,19.76,64.15,153.4,44.636,116.2,9.61,74.25,79.35,31,10.72,10.86,13.855,5.98,65.45,3.24,62.1,31.65,67.9,44,10.12,4.51,12.92,9.13,83.2,4.96,2.65,190.8,6.1,6.2,3.63,4.91,22.5,41.9,5.78,17.84,23,5.56,4.15,230.2,13.8,3.93,48.7,35.6,7.24,42.35,14.76,55.5,93.7,100.3,11.28
